,Court,Surface,Round,PlayerA,PlayerA_Pts,PA_B365,PA_EX,PA_LB,PA_PS,PA_MaxBet,PA_AvgBet,PlayerB,PlayerB_Pts,PB_B365,PB_EX,PB_LB,PB_PS,PB_MaxBet,PB_AvgBet,Rank_Diff,Pt_Diff
12694,1,2,1,457.0,70.0,7.0,6.0,5.5,8.71,8.71,6.8,47.0,930.0,1.08,1.11,1.13,1.11,1.13,1.11,410.0,-860.0
12695,1,1,4,18.0,1710.0,7.0,6.5,6.5,8.53,8.53,7.13,3.0,7800.0,1.08,1.1,1.1,1.11,1.11,1.1,15.0,-6090.0
12696,0,1,5,11.0,3060.0,7.0,5.5,6.5,7.83,7.83,6.71,2.0,10985.0,1.1,1.09,1.11,1.12,1.12,1.11,9.0,-7925.0
12697,0,1,2,234.0,225.0,7.0,6.25,8.0,8.04,8.04,7.32,18.0,2035.0,1.1,1.05,1.08,1.11,1.11,1.09,216.0,-1810.0
12698,1,2,1,72.0,673.0,7.0,5.7,5.5,7.44,7.44,6.41,22.0,1530.0,1.1,1.13,1.12,1.12,1.13,1.12,50.0,-857.0
12699,1,1,7,14.0,2440.0,7.0,5.25,6.5,7.15,7.15,6.48,1.0,15040.0,1.1,1.1,1.11,1.14,1.14,1.11,13.0,-12600.0
12700,1,1,2,35.0,1084.0,7.0,5.75,6.5,7.78,7.78,6.76,11.0,3365.0,1.1,1.12,1.1,1.12,1.12,1.11,24.0,-2281.0
12701,1,3,2,71.0,701.0,7.0,5.5,5.5,7.65,7.65,6.41,10.0,2810.0,1.1,1.13,1.12,1.13,1.13,1.12,61.0,-2109.0
12702,1,2,2,306.0,158.0,7.0,5.75,7.0,8.74,8.74,7.12,21.0,1675.0,1.1,1.07,1.1,1.1,1.1,1.09,285.0,-1517.0
12703,1,1,2,38.0,1060.0,7.0,6.0,6.0,8.88,8.88,6.97,4.0,7415.0,1.1,1.11,1.11,1.1,1.11,1.11,34.0,-6355.0
12704,1,1,2,43.0,946.0,7.0,5.75,6.0,7.88,7.88,6.66,10.0,3710.0,1.1,1.12,1.11,1.11,1.12,1.11,33.0,-2764.0
12705,0,1,2,28.0,1385.0,7.0,6.0,7.5,7.87,7.87,7.09,2.0,7695.0,1.08,1.11,1.07,1.13,1.13,1.1,26.0,-6310.0
12706,1,3,2,91.0,586.0,7.0,6.0,6.0,7.41,7.41,6.6,6.0,4515.0,1.1,1.11,1.11,1.13,1.13,1.11,85.0,-3929.0
12707,1,3,1,444.0,79.0,7.0,6.0,6.5,7.74,7.74,6.81,51.0,886.0,1.1,1.11,1.1,1.11,1.11,1.11,393.0,-807.0
12708,0,1,6,11.0,2780.0,7.0,5.0,6.0,7.05,7.05,6.26,2.0,10780.0,1.1,1.1,1.12,1.13,1.13,1.11,9.0,-8000.0
12709,1,1,3,30.0,1330.0,7.0,6.0,7.0,8.57,8.57,7.14,1.0,16540.0,1.1,1.1,1.1,1.11,1.11,1.1,29.0,-15210.0
12710,1,1,1,77.0,666.0,7.0,6.0,6.5,7.13,7.13,6.66,64.0,735.0,1.1,1.11,1.1,1.13,1.13,1.11,13.0,-69.0
12711,1,3,1,97.0,565.0,7.0,4.75,5.0,7.29,7.29,6.01,82.0,620.0,1.08,1.16,1.14,1.12,1.16,1.13,15.0,-55.0
12712,1,3,1,50.0,892.0,7.0,6.0,5.0,7.74,7.74,6.44,29.0,1355.0,1.1,1.11,1.14,1.11,1.14,1.12,21.0,-463.0
12713,1,1,5,8.0,3490.0,7.0,5.5,7.0,7.51,7.51,6.75,1.0,15040.0,1.1,1.08,1.1,1.13,1.13,1.1,7.0,-11550.0
12714,1,1,2,33.0,1229.0,7.0,5.75,6.0,6.51,7.0,6.32,2.0,6905.0,1.08,1.12,1.11,1.16,1.16,1.12,31.0,-5676.0
12715,1,1,1,77.0,598.0,7.0,5.5,6.0,7.83,7.83,6.58,7.0,4410.0,1.08,1.13,1.111,1.121,1.13,1.11,70.0,-3812.0
12716,1,2,5,66.0,719.0,7.0,4.94,6.5,6.61,7.0,6.26,9.0,3645.0,1.08,1.12,1.1,1.15,1.15,1.11,57.0,-2926.0
12717,1,2,2,60.0,741.0,7.0,5.49,7.0,7.03,7.03,6.63,7.0,4770.0,1.08,1.13,1.08,1.14,1.14,1.11,53.0,-4029.0
12718,1,1,5,60.0,758.0,7.0,6.0,5.0,7.65,7.65,6.41,9.0,2990.0,1.1,1.11,1.14,1.13,1.14,1.12,51.0,-2232.0
12719,0,1,8,65.0,703.0,7.0,5.5,5.5,6.77,7.0,6.19,10.0,2970.0,1.1,1.13,1.13,1.147,1.15,1.13,55.0,-2267.0
12720,0,1,2,19.0,1790.0,7.0,6.0,5.5,7.41,7.41,6.48,10.0,3795.0,1.1,1.11,1.12,1.13,1.13,1.12,9.0,-2005.0
12721,1,2,2,80.0,651.0,7.0,5.5,6.5,7.24,7.24,6.56,11.0,2540.0,1.1,1.13,1.1,1.13,1.13,1.12,69.0,-1889.0
12722,1,2,5,20.0,1750.0,7.0,7.0,6.5,7.06,7.06,6.89,1.0,13310.0,1.1,1.09,1.11,1.14,1.14,1.11,19.0,-11560.0
12723,1,1,2,63.0,772.0,7.0,6.0,7.0,7.73,7.73,6.93,12.0,2650.0,1.1,1.1,1.1,1.12,1.12,1.11,51.0,-1878.0
12724,0,1,2,106.0,520.0,7.0,5.65,5.0,7.28,7.28,6.23,70.0,700.0,1.08,1.12,1.14,1.13,1.14,1.12,36.0,-180.0
12725,1,2,2,98.0,555.0,7.0,6.03,6.0,7.1,7.1,6.53,16.0,2305.0,1.08,1.11,1.11,1.12,1.12,1.11,82.0,-1750.0
12726,1,1,5,5.0,4495.0,7.0,6.0,6.0,7.43,7.43,6.61,1.0,12150.0,1.1,1.11,1.12,1.13,1.13,1.12,4.0,-7655.0
12727,1,2,1,147.0,341.0,7.0,6.0,5.5,7.9,7.9,6.6,36.0,1290.0,1.08,1.12,1.14,1.13,1.14,1.12,111.0,-949.0
12728,1,1,2,83.0,657.0,7.0,6.0,6.5,7.38,7.38,6.72,9.0,3130.0,1.1,1.09,1.11,1.13,1.13,1.11,74.0,-2473.0
12729,1,2,1,719.0,21.0,7.0,5.65,6.0,7.89,7.89,6.64,131.0,424.0,1.08,1.12,1.11,1.11,1.12,1.11,588.0,-403.0
12730,1,1,5,60.0,811.0,7.0,4.8,7.0,7.86,7.86,6.67,17.0,1895.0,1.11,1.11,1.1,1.11,1.11,1.11,43.0,-1084.0
12731,1,1,5,22.0,1585.0,7.0,6.0,6.0,7.58,7.58,6.65,1.0,11400.0,1.1,1.1,1.12,1.12,1.12,1.11,21.0,-9815.0
12732,1,2,3,31.0,1185.0,7.0,7.0,6.0,8.05,8.05,7.01,5.0,5280.0,1.1,1.09,1.11,1.11,1.11,1.1,26.0,-4095.0
12733,1,1,4,14.0,2510.0,7.0,6.0,8.0,7.65,8.0,7.16,1.0,16540.0,1.1,1.09,1.08,1.13,1.13,1.1,13.0,-14030.0
12734,0,1,1,332.0,126.0,7.0,5.25,6.0,7.32,7.32,6.39,47.0,920.0,1.1,1.12,1.11,1.13,1.13,1.12,285.0,-794.0
12735,0,1,1,64.0,780.0,7.0,5.5,7.0,8.04,8.04,6.89,42.0,1020.0,1.1,1.09,1.1,1.11,1.11,1.1,22.0,-240.0
12736,1,2,2,86.0,565.0,7.0,6.25,6.0,6.61,7.0,6.47,22.0,1760.0,1.08,1.1,1.111,1.152,1.15,1.11,64.0,-1195.0
12737,1,2,1,317.0,146.0,7.0,7.0,7.0,8.44,8.44,7.36,174.0,290.0,1.1,1.09,1.08,1.09,1.1,1.09,143.0,-144.0
12738,0,1,1,116.0,487.0,7.0,5.5,5.5,7.2,7.2,6.3,28.0,1385.0,1.08,1.12,1.13,1.14,1.14,1.12,88.0,-898.0
12739,1,1,2,88.0,586.0,7.0,5.5,5.0,8.95,8.95,6.61,6.0,3955.0,1.08,1.12,1.14,1.1,1.14,1.11,82.0,-3369.0
12740,0,1,1,371.0,117.0,7.0,6.0,6.5,8.65,8.65,7.04,76.0,726.0,1.1,1.11,1.1,1.09,1.11,1.1,295.0,-609.0
12741,1,2,2,196.0,275.0,7.0,6.0,6.5,8.33,8.33,6.96,20.0,1655.0,1.08,1.11,1.1,1.1,1.11,1.1,176.0,-1380.0
12742,0,1,1,392.0,100.0,7.0,6.5,4.5,7.16,7.16,6.29,53.0,870.0,1.1,1.1,1.17,1.12,1.17,1.12,339.0,-770.0
12743,1,2,3,19.0,1720.0,7.0,5.6,6.0,8.4,8.4,6.75,5.0,5255.0,1.1,1.12,1.12,1.11,1.12,1.11,14.0,-3535.0
12744,1,1,2,52.0,862.0,7.0,5.75,6.0,7.41,7.41,6.54,9.0,3845.0,1.1,1.13,1.11,1.12,1.13,1.12,43.0,-2983.0
12745,0,1,1,135.0,398.0,7.0,6.0,7.5,8.43,8.43,7.23,11.0,3645.0,1.1,1.11,1.07,1.09,1.11,1.09,124.0,-3247.0
12746,1,3,1,1472.0,2.0,7.0,5.5,6.0,7.35,7.35,6.46,113.0,510.0,1.1,1.13,1.11,1.13,1.13,1.12,1359.0,-508.0
12747,1,2,1,213.0,223.0,7.0,6.0,6.5,6.65,7.0,6.54,76.0,645.0,1.1,1.11,1.1,1.14,1.14,1.11,137.0,-422.0
12748,1,1,2,67.0,735.0,7.0,5.75,6.0,9.15,9.15,6.98,8.0,3260.0,1.08,1.12,1.11,1.09,1.12,1.1,59.0,-2525.0
12749,1,1,2,342.0,132.0,7.0,6.0,6.0,7.38,7.38,6.6,28.0,1360.0,1.08,1.11,1.11,1.13,1.13,1.11,314.0,-1228.0
12750,1,1,8,8.0,3770.0,7.0,6.0,6.5,7.1,7.1,6.65,1.0,15645.0,1.1,1.11,1.11,1.14,1.14,1.12,7.0,-11875.0
12751,1,1,1,51.0,935.0,7.0,5.3,5.0,7.1,7.1,6.1,7.0,4270.0,1.08,1.13,1.14,1.13,1.14,1.12,44.0,-3335.0
12752,0,1,1,46.0,936.0,7.0,6.5,7.0,7.74,7.74,7.06,6.0,4485.0,1.1,1.1,1.08,1.11,1.11,1.1,40.0,-3549.0
12753,1,2,2,58.0,828.0,7.0,6.5,7.0,7.24,7.24,6.94,5.0,5785.0,1.1,1.1,1.08,1.13,1.13,1.1,53.0,-4957.0
12754,1,2,2,86.0,580.0,7.0,6.5,6.0,8.39,8.39,6.97,13.0,2320.0,1.08,1.1,1.11,1.1,1.11,1.1,73.0,-1740.0
12755,1,2,2,55.0,838.0,7.0,6.0,7.0,7.65,7.65,6.91,5.0,5875.0,1.1,1.1,1.08,1.13,1.13,1.1,50.0,-5037.0
12756,1,2,2,40.0,1042.0,7.0,6.0,5.5,7.45,7.45,6.49,20.0,1750.0,1.1,1.11,1.12,1.13,1.13,1.12,20.0,-708.0
12757,0,1,5,181.0,281.0,7.0,6.5,6.5,7.65,7.65,6.91,7.0,4325.0,1.1,1.1,1.11,1.13,1.13,1.11,174.0,-4044.0
12758,1,1,3,87.0,607.0,7.0,7.5,8.0,10.75,10.75,8.31,1.0,10745.0,1.08,1.07,1.06,1.08,1.08,1.07,86.0,-10138.0
12759,1,2,7,63.0,780.0,7.0,6.0,6.5,8.36,8.36,6.97,15.0,2430.0,1.1,1.09,1.11,1.11,1.11,1.1,48.0,-1650.0
12760,1,1,1,519.0,68.0,7.0,6.0,6.0,9.02,9.02,7.01,51.0,890.0,1.1,1.09,1.12,1.09,1.12,1.1,468.0,-822.0
12761,0,1,2,78.0,672.0,7.0,6.0,6.5,8.04,8.04,6.89,16.0,1920.0,1.1,1.11,1.1,1.11,1.11,1.11,62.0,-1248.0
12762,0,1,6,7.0,3735.0,7.0,5.75,5.5,7.1,7.1,6.34,2.0,7645.0,1.1,1.12,1.13,1.14,1.14,1.12,5.0,-3910.0
12763,1,2,2,92.0,584.0,7.0,6.0,5.5,7.11,7.11,6.4,35.0,1155.0,1.1,1.11,1.12,1.13,1.13,1.12,57.0,-571.0
12764,1,2,1,105.0,585.0,7.0,6.25,7.0,9.43,9.43,7.42,51.0,913.0,1.1,1.05,1.1,1.08,1.1,1.08,54.0,-328.0
12765,1,1,3,47.0,929.0,7.0,6.5,8.0,6.77,8.0,7.07,3.0,5675.0,1.1,1.1,1.08,1.15,1.15,1.11,44.0,-4746.0
12766,0,1,2,99.0,553.0,7.0,5.75,6.0,7.36,7.36,6.53,8.0,3325.0,1.08,1.12,1.11,1.13,1.13,1.11,91.0,-2772.0
12767,1,1,3,84.0,629.0,7.0,5.75,6.0,8.53,8.53,6.82,3.0,9200.0,1.1,1.12,1.11,1.11,1.12,1.11,81.0,-8571.0
12768,1,1,2,73.0,659.0,7.0,6.5,6.0,7.83,7.83,6.83,5.0,6105.0,1.1,1.09,1.11,1.12,1.12,1.11,68.0,-5446.0
12769,1,2,2,138.0,407.0,7.0,8.0,6.0,7.31,8.0,7.08,8.0,2470.0,1.08,1.06,1.11,1.12,1.12,1.09,130.0,-2063.0
12770,1,2,5,41.0,1010.0,7.0,5.5,5.0,6.77,7.0,6.07,7.0,3875.0,1.1,1.13,1.14,1.15,1.15,1.13,34.0,-2865.0
12771,1,1,2,52.0,818.0,7.0,6.0,5.5,7.94,7.94,6.61,11.0,2570.0,1.1,1.11,1.12,1.13,1.13,1.12,41.0,-1752.0
12772,1,2,2,229.0,212.0,7.0,5.5,5.5,8.04,8.04,6.51,41.0,1010.0,1.1,1.13,1.12,1.11,1.13,1.12,188.0,-798.0
12773,1,3,1,394.0,99.0,7.0,6.0,5.0,7.44,7.44,6.36,127.0,442.0,1.08,1.11,1.14,1.13,1.14,1.12,267.0,-343.0
12774,0,1,2,145.0,372.0,7.0,6.0,5.5,6.97,7.0,6.37,14.0,2235.0,1.1,1.11,1.12,1.14,1.14,1.12,131.0,-1863.0
12775,1,2,2,104.0,552.0,7.0,6.5,7.0,6.7,7.0,6.8,7.0,3875.0,1.1,1.1,1.08,1.14,1.14,1.11,97.0,-3323.0
12776,1,2,2,282.0,165.0,7.0,6.5,7.0,8.6,8.6,7.28,18.0,1720.0,1.1,1.1,1.08,1.1,1.1,1.1,264.0,-1555.0
12777,0,1,2,25.0,1435.0,7.0,6.25,7.0,8.25,8.25,7.13,4.0,6125.0,1.08,1.1,1.08,1.11,1.11,1.09,21.0,-4690.0
12778,1,1,1,163.0,342.0,7.0,5.6,7.0,8.95,8.95,7.14,22.0,1645.0,1.1,1.08,1.1,1.11,1.11,1.1,141.0,-1303.0
12779,0,1,1,64.0,778.0,7.0,5.25,5.5,6.92,7.0,6.17,14.0,2485.0,1.08,1.14,1.13,1.14,1.14,1.12,50.0,-1707.0
12780,1,3,3,54.0,898.0,7.0,6.0,7.0,6.87,7.0,6.72,22.0,1445.0,1.08,1.11,1.1,1.14,1.14,1.11,32.0,-547.0
12781,1,1,2,45.0,910.0,7.0,6.5,7.0,7.45,7.45,6.99,3.0,8350.0,1.1,1.1,1.08,1.13,1.13,1.1,42.0,-7440.0
12782,1,1,2,232.0,213.0,7.0,6.5,6.0,7.71,7.71,6.8,7.0,3955.0,1.1,1.1,1.11,1.13,1.13,1.11,225.0,-3742.0
12783,1,2,5,369.0,101.0,7.0,5.75,5.5,8.5,8.5,6.69,20.0,1880.0,1.08,1.12,1.13,1.11,1.13,1.11,349.0,-1779.0
12784,1,1,7,7.0,4410.0,7.0,5.75,5.5,7.14,7.14,6.35,1.0,12960.0,1.1,1.11,1.12,1.14,1.14,1.12,6.0,-8550.0
12785,0,1,1,325.0,145.0,7.0,5.5,6.0,7.74,7.74,6.56,62.0,771.0,1.1,1.08,1.12,1.11,1.12,1.1,263.0,-626.0
12786,1,1,5,46.0,915.0,7.0,6.25,6.0,7.65,7.65,6.73,2.0,9855.0,1.1,1.1,1.11,1.13,1.13,1.11,44.0,-8940.0
12787,1,1,1,34.0,1210.0,7.0,6.0,6.5,8.52,8.52,7.01,16.0,1945.0,1.1,1.11,1.1,1.1,1.11,1.1,18.0,-735.0
12788,1,1,5,84.0,645.0,7.0,7.0,5.0,6.86,7.0,6.47,19.0,1665.0,1.1,1.08,1.14,1.14,1.14,1.12,65.0,-1020.0
12789,0,1,7,119.0,460.0,7.0,5.75,6.0,8.04,8.04,6.7,6.0,4485.0,1.1,1.11,1.11,1.12,1.12,1.11,113.0,-4025.0
12790,1,1,5,60.0,804.0,7.0,5.75,5.5,8.01,8.01,6.57,9.0,2435.0,1.1,1.12,1.13,1.13,1.13,1.12,51.0,-1631.0
12791,1,2,1,88.0,584.0,7.0,6.5,6.5,7.74,7.74,6.94,11.0,2540.0,1.1,1.1,1.1,1.11,1.11,1.1,77.0,-1956.0
12792,0,1,1,88.0,583.0,7.0,6.5,7.0,7.14,7.14,6.91,6.0,4845.0,1.1,1.09,1.08,1.12,1.12,1.1,82.0,-4262.0
12793,1,2,1,732.0,31.0,7.0,6.5,6.0,8.33,8.33,6.96,97.0,591.0,1.1,1.1,1.11,1.1,1.11,1.1,635.0,-560.0
12794,1,2,2,76.0,703.0,7.0,6.5,6.0,7.73,7.73,6.81,22.0,1665.0,1.1,1.1,1.11,1.12,1.12,1.11,54.0,-962.0
12795,1,1,1,543.0,62.0,7.0,5.5,6.0,7.48,7.48,6.5,74.0,705.0,1.1,1.13,1.12,1.12,1.13,1.12,469.0,-643.0
12796,1,1,3,29.0,1295.0,7.0,6.0,5.5,7.54,7.54,6.51,1.0,12860.0,1.1,1.11,1.13,1.13,1.13,1.12,28.0,-11565.0
12797,1,1,1,428.0,83.0,7.0,7.0,6.5,7.61,7.61,7.03,174.0,305.0,1.08,1.08,1.1,1.11,1.11,1.09,254.0,-222.0
12798,1,1,5,65.0,742.0,7.0,5.75,6.5,6.99,7.0,6.56,4.0,5155.0,1.08,1.12,1.1,1.14,1.14,1.11,61.0,-4413.0
12799,1,1,1,100.0,529.0,7.0,5.58,6.0,7.9,7.9,6.62,8.0,3410.0,1.08,1.11,1.11,1.12,1.12,1.11,92.0,-2881.0
12800,1,1,2,56.0,767.0,7.0,5.2,5.0,7.65,7.65,6.21,6.0,4930.0,1.08,1.14,1.143,1.125,1.14,1.12,50.0,-4163.0
12801,1,2,2,158.0,353.0,7.0,6.5,6.5,7.35,7.35,6.84,39.0,1085.0,1.1,1.1,1.1,1.12,1.12,1.11,119.0,-732.0
12802,1,1,2,370.0,115.0,7.0,5.5,5.0,7.04,7.04,6.14,42.0,1028.0,1.1,1.13,1.14,1.13,1.14,1.13,328.0,-913.0
12803,1,2,5,74.0,666.0,7.0,6.0,6.5,8.71,8.71,7.05,6.0,4150.0,1.08,1.11,1.1,1.11,1.11,1.1,68.0,-3484.0
12804,1,2,5,311.0,143.0,7.0,7.0,7.0,9.05,9.05,7.51,14.0,1955.0,1.08,1.08,1.08,1.1,1.1,1.09,297.0,-1812.0
12805,1,1,2,88.0,628.0,7.0,6.5,6.0,7.55,7.55,6.76,28.0,1330.0,1.1,1.1,1.12,1.12,1.12,1.11,60.0,-702.0
12806,1,1,4,20.0,1720.0,7.0,6.5,6.5,6.77,7.0,6.69,1.0,13205.0,1.1,1.1,1.11,1.15,1.15,1.12,19.0,-11485.0
12807,0,1,1,77.0,662.0,7.0,8.0,7.0,7.13,8.0,7.28,8.0,3515.0,1.1,1.06,1.08,1.12,1.12,1.09,69.0,-2853.0
12808,1,1,3,36.0,1090.0,7.0,8.0,6.5,7.18,8.0,7.17,5.0,6630.0,1.1,1.06,1.1,1.14,1.14,1.1,31.0,-5540.0
12809,1,2,2,920.0,11.0,7.0,6.5,7.0,7.38,7.38,6.97,26.0,1343.0,1.1,1.1,1.08,1.12,1.12,1.1,894.0,-1332.0
12810,1,1,2,31.0,1225.0,7.0,6.25,6.0,7.88,7.88,6.78,2.0,9205.0,1.1,1.1,1.11,1.11,1.11,1.11,29.0,-7980.0
12811,1,2,1,636.0,35.0,7.0,5.0,5.5,7.22,7.22,6.18,102.0,525.0,1.1,1.15,1.12,1.13,1.15,1.13,534.0,-490.0
12812,1,1,5,53.0,874.0,7.0,5.75,7.0,7.3,7.3,6.76,8.0,4460.0,1.1,1.12,1.1,1.13,1.13,1.11,45.0,-3586.0
12813,0,1,5,97.0,538.0,7.0,5.75,5.0,6.61,7.0,6.09,62.0,743.0,1.1,1.11,1.14,1.15,1.15,1.13,35.0,-205.0
12814,1,1,7,94.0,605.0,7.0,8.0,6.5,7.84,8.0,7.34,5.0,5230.0,1.1,1.07,1.11,1.12,1.12,1.1,89.0,-4625.0
12815,1,2,1,517.0,54.0,7.0,6.25,6.5,8.01,8.01,6.94,49.0,880.0,1.08,1.1,1.1,1.118,1.12,1.1,468.0,-826.0
12816,1,1,2,24.0,1645.0,7.0,6.0,8.0,9.35,9.35,7.59,2.0,9845.0,1.1,1.07,1.08,1.09,1.1,1.09,22.0,-8200.0
12817,1,1,5,102.0,568.0,7.0,6.75,6.5,8.01,8.01,7.07,6.0,4620.0,1.1,1.09,1.11,1.12,1.12,1.11,96.0,-4052.0
12818,1,2,2,32.0,1190.0,7.0,6.5,7.0,7.71,7.71,7.05,3.0,8550.0,1.08,1.1,1.08,1.12,1.12,1.1,29.0,-7360.0
12819,1,1,2,50.0,919.0,7.0,6.5,7.0,7.45,7.45,6.99,9.0,4340.0,1.1,1.1,1.08,1.12,1.12,1.1,41.0,-3421.0
12820,1,1,2,60.0,754.0,7.0,7.0,7.0,8.7,8.7,7.43,5.0,6505.0,1.1,1.08,1.08,1.1,1.1,1.09,55.0,-5751.0
12821,1,1,5,79.0,621.0,7.0,6.0,5.0,7.65,7.65,6.41,22.0,1599.0,1.1,1.11,1.14,1.13,1.14,1.12,57.0,-978.0
12822,1,2,2,115.0,511.0,7.0,7.5,7.0,7.65,7.65,7.29,5.0,4850.0,1.1,1.08,1.08,1.12,1.12,1.1,110.0,-4339.0
12823,1,1,4,23.0,1445.0,7.0,5.9,6.5,7.29,7.29,6.67,1.0,12630.0,1.08,1.11,1.1,1.12,1.12,1.1,22.0,-11185.0
12824,0,1,1,441.0,92.0,7.0,7.0,6.0,7.98,7.98,7.0,109.0,553.0,1.1,1.09,1.11,1.11,1.11,1.1,332.0,-461.0
12825,1,1,1,287.0,154.0,7.0,8.0,7.0,7.83,8.0,7.46,49.0,901.0,1.08,1.05,1.08,1.12,1.12,1.08,238.0,-747.0
12826,1,2,7,26.0,1343.0,7.0,8.0,7.0,7.65,8.0,7.41,5.0,5400.0,1.1,1.06,1.08,1.12,1.12,1.09,21.0,-4057.0
12827,0,1,1,94.0,560.0,7.0,5.25,5.5,7.84,7.84,6.4,29.0,1345.0,1.08,1.14,1.13,1.13,1.14,1.12,65.0,-785.0
12828,1,1,1,131.0,416.0,7.0,6.25,7.0,7.47,7.47,6.93,18.0,1780.0,1.08,1.1,1.083,1.129,1.13,1.1,113.0,-1364.0
12829,1,2,2,33.0,1155.0,7.0,6.5,7.5,8.37,8.37,7.34,6.0,4600.0,1.1,1.1,1.07,1.11,1.11,1.1,27.0,-3445.0
12830,1,1,5,98.0,549.0,7.0,6.5,6.0,6.84,7.0,6.59,10.0,4045.0,1.1,1.1,1.11,1.14,1.14,1.11,88.0,-3496.0
12831,1,1,1,116.0,527.0,7.0,6.5,5.5,7.29,7.29,6.57,56.0,820.0,1.11,1.1,1.12,1.12,1.12,1.11,60.0,-293.0
12832,1,3,1,994.0,7.0,7.0,6.5,6.0,6.92,7.0,6.61,46.0,914.0,1.08,1.1,1.11,1.14,1.14,1.11,948.0,-907.0
12833,1,1,1,92.0,613.0,7.0,5.25,5.5,7.32,7.32,6.27,28.0,1330.0,1.1,1.14,1.14,1.12,1.14,1.13,64.0,-717.0
12834,1,2,5,62.0,761.0,7.0,5.5,6.0,8.01,8.01,6.63,12.0,2390.0,1.1,1.13,1.11,1.12,1.13,1.12,50.0,-1629.0
12835,0,1,1,367.0,113.0,7.0,5.5,6.0,7.59,7.59,6.52,122.0,436.0,1.1,1.13,1.11,1.11,1.13,1.11,245.0,-323.0
12836,1,2,2,35.0,1090.0,7.0,6.5,6.0,7.11,7.11,6.65,6.0,5015.0,1.1,1.1,1.11,1.13,1.13,1.11,29.0,-3925.0
12837,1,1,2,61.0,808.0,7.0,6.0,5.5,7.65,7.65,6.54,5.0,5205.0,1.1,1.11,1.12,1.12,1.12,1.11,56.0,-4397.0
12838,1,1,3,20.0,1735.0,7.0,6.5,6.5,7.65,7.65,6.91,1.0,12860.0,1.1,1.1,1.11,1.13,1.13,1.11,19.0,-11125.0
12839,1,1,2,80.0,638.0,7.0,6.5,6.5,7.24,7.24,6.81,9.0,4185.0,1.1,1.09,1.1,1.13,1.13,1.11,71.0,-3547.0
12840,1,1,5,12.0,2645.0,7.0,5.25,6.0,7.83,7.83,6.52,2.0,9845.0,1.1,1.09,1.12,1.12,1.12,1.11,10.0,-7200.0
12841,1,2,1,75.0,700.0,7.0,6.5,5.5,7.2,7.2,6.55,61.0,785.0,1.1,1.1,1.12,1.13,1.13,1.11,14.0,-85.0
12842,1,2,1,122.0,464.0,7.0,6.5,6.0,8.01,8.01,6.88,21.0,1495.0,1.08,1.1,1.11,1.11,1.11,1.1,101.0,-1031.0
12843,1,2,7,8.0,3695.0,7.0,5.9,6.5,7.79,7.79,6.8,5.0,6385.0,1.1,1.11,1.11,1.12,1.12,1.11,3.0,-2690.0
12844,0,1,1,96.0,581.0,7.0,7.0,6.5,7.74,7.74,7.06,92.0,605.0,1.1,1.08,1.1,1.11,1.11,1.1,4.0,-24.0
12845,1,2,2,309.0,137.0,7.0,6.0,5.5,8.04,8.04,6.64,15.0,2135.0,1.1,1.11,1.12,1.11,1.12,1.11,294.0,-1998.0
12846,1,1,3,16.0,2061.0,7.0,5.0,6.5,7.66,7.66,6.54,2.0,9845.0,1.1,1.1,1.11,1.12,1.12,1.11,14.0,-7784.0
12847,1,2,3,29.0,1280.0,7.0,8.5,8.0,7.29,8.5,7.7,2.0,11030.0,1.1,1.06,1.06,1.13,1.13,1.09,27.0,-9750.0
12848,1,2,3,20.0,1740.0,7.0,5.75,7.0,7.65,7.65,6.85,1.0,12500.0,1.1,1.11,1.1,1.12,1.12,1.11,19.0,-10760.0
12849,1,1,2,58.0,830.0,7.0,5.75,5.5,7.82,7.82,6.52,4.0,5305.0,1.08,1.12,1.13,1.13,1.13,1.12,54.0,-4475.0
12850,1,2,3,54.0,828.0,7.0,7.0,7.0,7.14,7.14,7.04,4.0,7860.0,1.1,1.08,1.08,1.13,1.13,1.1,50.0,-7032.0
12851,1,2,1,72.0,683.0,7.0,5.32,5.0,7.06,7.06,6.1,13.0,2420.0,1.08,1.13,1.14,1.14,1.14,1.12,59.0,-1737.0
12852,1,2,5,10.0,2740.0,7.0,5.0,6.5,8.4,8.4,6.73,1.0,15550.0,1.1,1.12,1.11,1.11,1.12,1.11,9.0,-12810.0
12853,1,2,5,8.0,2820.0,7.0,6.0,7.0,7.1,7.1,6.78,1.0,12020.0,1.1,1.11,1.1,1.14,1.14,1.11,7.0,-9200.0
12854,1,1,4,13.0,2140.0,7.0,5.92,6.0,7.65,7.65,6.64,4.0,7450.0,1.1,1.11,1.11,1.13,1.13,1.11,9.0,-5310.0
12855,1,2,1,212.0,226.0,7.0,7.5,6.5,8.6,8.6,7.4,20.0,1705.0,1.1,1.08,1.1,1.1,1.1,1.1,192.0,-1479.0
12856,1,2,1,70.0,688.0,7.0,6.75,7.0,6.69,7.0,6.86,17.0,2105.0,1.07,1.09,1.08,1.15,1.15,1.1,53.0,-1417.0
12857,1,2,2,46.0,920.0,7.0,6.25,6.5,7.79,7.79,6.89,2.0,7390.0,1.08,1.1,1.1,1.13,1.13,1.1,44.0,-6470.0
12858,1,1,2,39.0,1065.0,7.0,6.75,7.5,9.44,9.44,7.67,4.0,7300.0,1.08,1.09,1.071,1.094,1.09,1.08,35.0,-6235.0
